"defisiensi-protein-s","bengkak,"
"defisiensi-protein-s","kemerahan atau kebiruan"
"defisiensi-protein-s","teraba hangat"
"dehidrasi","Rasa haus yang berlebih"
"dehidrasi","Kulit kering"
"dehidrasi","Mata kering"
"dehidrasi","Bibir dan mulut kering"
"dehidrasi","Rasa lelah"
"dehidrasi","Kepala terasa pusing"
"dehidrasi","Penurunan frekuensi dan jumlah buang air kecil"
"dehidrasi","Buang air kecil berwarna kuning pekat"
"dehidrasi","Penurunan berat badan"
"dehidrasi","Mata cekung"
"dehidrasi","Tekanan darah menurun"
"dehidrasi","Denyut nadi meningkat"
"delirium","Delirium hipoaktifSebanyak 25% akan memiliki tampilan klinis berupa delirium hipoaktif. Pada delirium tipe ini, penderita akan bersikap tenang dan menarik diri. Penderita akan cenderung tertidur dan memiliki respons yang lambat."
"demam","Berkeringat"
"demam","Menggigil"
"demam","Sakit kepala"
"demam","Nyeri sendi"
"demam","Nyeri otot"
"demam","Hilangnya nafsu makan"
"demam","Rasa lemas"
"demam","Dehidrasi"
"demam-berdarah-dengue","Nyeri kepala"
"demam-berdarah-dengue","Menggigil dan lemas"
"demam-berdarah-dengue","Nyeri di belakang mata, otot, dan tulang"
"demam-berdarah-dengue","Ruam kulit hingga kemerahan"
"demam-berdarah-dengue","Kesulitan menelan makanan dan minuman"
"demam-berdarah-dengue","Mual dan muntah"
"demam-kelenjar","Demam"
"demam-kelenjar","Nyeri tenggorokan"
"demam-kelenjar","Pembengkakan kelenjar"
"demam-kelenjar","Lemah"
"demam-kelenjar","Nyeri otot"
"demam-kelenjar","Berkeringat"
"demam-kelenjar","Kehilangan nafsu makan"
"demam-kelenjar","Adanya ruam kulit"
"demam-kuning","demam"
"demam-kuning","nyeri kepala"
"demam-kuning","nyeri otot terutama nyeri punggung"
"demam-kuning","mual"
"demam-kuning","muntah"
"demam-kuning","tidak nafsu makan"
"demam-kuning","lemah"
"demam-pada-anak","Demam Pada Anak"
"demam-pada-anak","Demam Pada Anak"
"demam-pada-anak","Demam Pada Anak"
"demam-pada-anak","Kepala Anak Panas, Kaki dan Tangan Dingin"
"demam-pada-anak","Bayi Sering Demam"
"demam-reumatik","Demam"
"demam-reumatik","Nyeri pada sendi, sering kali terjadi di lutut, pergelangan kaki, siku, atau pergelangan tangan"
"demam-reumatik","Nyeri pada satu sendi yang kemudian berpindah ke sendi lain"
"demam-reumatik","Kemerahan, panas, atau bengkak pada sendi"
"demam-reumatik","Benjolan kecil dan tidak nyeri di bawah kulit"
"demam-reumatik","Nyeri dada"
"demam-reumatik","Bunyi jantung tambahan"
"demam-reumatik","Rasa lelah"
"demam-reumatik","Kemerahan pada kulit dengan tepi yang tidak teratur, yang dapat rata atau meninggi"
"demam-reumatik","Gerakan tubuh yang tiba-tiba dan tidak dapat dikendalikan, paling sering pada tangan, kaki, dan wajah"
"demam-reumatik","Perilaku yang tidak umum, seperti tertawa atau menangis yang tidak sesuai situasi"
"demam-scarlet","Ruam merah. Ruam merah yang timbul pada kondisi ini dapat menyerupai ruam akibat sinar matahari, dan kasar pada perabaan. Umumnya, ruam mulai tampak pada wajah atau leher dan menyebar ke badan, lengan, dan tungkai. Bila dilakukan penekanan pada bagian kulit yang mengalami kemerahan, kulit akan tampak pucat."
"demam-scarlet","Garis merah. Lipatan kulit terutama pada bagian selangkangan, lipat ketiak, siku, lutut, dan leher dapat tampak berwarna kemerahan yang lebih gelap dibandingkan bagian kulit lainnya."
"demam-scarlet","Kemerahan pada wajah. Wajah dapat tampak kemerahan dengan kepucatan pada bagian sekitar mulut."
"demam-scarlet","Lidah stroberi atau strawberry tongue. Lidah tampak merah dan berbintik, yang terkadang memiliki lapisan putih di atasnya pada tahap awal penyakit."
"demam-tifoid","Rasa lemah"
"demam-tifoid","Nyeri kepala"
"demam-tifoid","Nyeri pada persendian"
"demam-tifoid","Nyeri pada otot-otot tubuh"
"demam-tifoid","Perut terasa kembung atau nyeri"
"demam-tifoid","Diare atau sulit buang air besar"
"demam-tifoid","Mual dan muntah"
"demam-tifoid","Batuk"
"demam-tifoid","Tampak gelisah"
"demensia","Perubahan fungsi nalarHilangnya daya ingat, kesulitan berkomunikasi atau menemukan kata-kata, kesulitan melakukan tugas yang kompleks, kesulitan dalam perencanaan dan pengaturan, kesulitan dalam fungsi motorik dan koordinasi, dan masalah disorientasi seperti mudah tersesat."
"demensia","Perubahan psikologisPerubahan kepribadian, ketidakmampuan untuk menentukan sebab-akibat, ketidaksesuaian perilaku, paranoid, gelisah, dan halusinasi."
"dengkur","Bising pada saat tidur"
"dengkur","Rasa mengantuk yang berlebih pada siang hari"
"dengkur","Kesulitan berkonsentrasi"
"dengkur","Nyeri kepala pada pagi hari"
"dengkur","Nyeri tenggorok"
"dengkur","Tidur yang tidak nyenyak"
"dengkur","Terengah-engah atau tersedak pada malam hari"
"dengkur","Tekanan darah tinggi"
"dengkur","Nyeri dada pada malam hari"
"dengkur","Mendengkur yang sangat keras hingga mengganggu waktu tidur pasangan"
"dengkur","Terbangun dari tidur karena tersedak atau terengah-engah"
"ebola","Waspada Penyakit yang Bisa Menular di Kabin Pesawat"
"ebola","Mampukah Vaksin Ini Mencegah Wabah Ebola?"
"ebola","Wabah Ebola Serang Kongo, Risiko Penyebarannya Tinggi"
"ebola","Bill Gates Serukan agar Warga Dunia Waspada Penyakit Pandemi"
"e-coli","diare"
"e-coli","BAB berdarah"
"e-coli","hilang nafsu makan, atau mual dan muntah"
"e-coli","demam"
"e-coli","nyeri perut"
"edema-paru","Fakta tentang Cuci Darah yang Perlu Anda Tahu"
"efusi-pleura","Sesak Nafas Karena Efusi Pleura"
"efusi-pleura","Efusi Pleura"
"efusi-pleura","Efusi Pleura"
"efusi-pleura","Penumpukan Cairan di Paru-Paru pada Penderita TBC"
"ejakulasi-dini","Prostatitis kronis, yaitu peradangan prostat menahun."
"ejakulasi-dini","Gangguan tiroid, yaitu kelenjar tiroid terlalu aktif atau kurang aktif."
"ejakulasi-dini","Penyakit diabetes dan hipertensi."
"ejakulasi-dini","Konsumsi alkohol berlebih, merokok, dan penggunaan obat-obat terlarang."
"ejakulasi-dini","Disfungsi ereksi. Pria dengan disfungsi ereksi akan cenderung ejakulasi dini sebelum ereksi berakhir."
"ejakulasi-dini","Penis yang terlalu sensitif atau terdapat aktivitas refleks tidak normal pada sistem ejakulasi."
"ejakulasi-retrograd","Orgasme dengan air mani yang keluar dari penis hanya sedikit atau tidak ada sama sekali (orgasme kering)."
"ejakulasi-retrograd","Urine yang berkabut setelah orgasme karena mengandung air mani."
"ejakulasi-retrograd","Infertilitas."
"eklampsia","Nyeri kepala hebat pada bagian depan atau belakang kepala, yang diikuti dengan peningkatan tekanan darah yang abnormal. Sakit kepala tersebut terus-menerus dan tidak berkurang dengan pemberian aspirin atau obat sakit kepala lain."
"eklampsia","Gangguan penglihatan. Penderita akan melihat kilatan-kilatan cahaya, pandangan kabur, dan terkadang bisa terjadi kebutaan sementara."
"eklampsia","Mudah gelisah dan tidak bisa bertoleransi dengan suara berisik atau gangguan lainnya."
"eklampsia","Nyeri perut pada bagian kanan atas."
"eklampsia","Tanda-tanda umum preeklampsia (tekanan darah tinggi, bengkak pada wajah atau tangan, dan adanya protein di dalam urine)."
"eklampsia","Kejang-kejang yang bisa diikuti dengan koma."
"ekstrofi-saluran-kemih","Jarak tulang kemaluan melebar."
"ekstrofi-saluran-kemih","Jumlah jaringan kolagen yang membangun tulang, gigi, sendi, otot dan kulit meningkat, tetapi otot kandung kemih berkurang."
"ekstrofi-saluran-kemih","Letak muara saluran kemih di sebelah atas dari letak seharusnya."
"ekstrofi-saluran-kemih","Ukuran penis lebih kecil dari normal dan/atau testis belum turun ke kantong kemaluan."
"ekstrofi-saluran-kemih","Muara vagina sempit, bibir vagina lebar, dan muara saluran kemih pendek."
"ekstrofi-saluran-kemih","Anus sempit atau letaknya keluar dari rongga tubuh."
"emboli","Menjalani pola diet sehat yang rendah lemak dan tinggi serat, mencakup biji-bijian, buah-buahan, dan sayur-sayuran."
"emboli","Membatasi jumlah garam dalam diet sehari-hari agar tidak lebih dari enam gram atau satu sendok teh setiap harinya."
"emboli","Menurunkan berat badan bila mengalami kelebihan berat badan atau obesitas. Cara terbaik adalah kombinasi antara aktivitas fisik yang baik, benar, dan rutin; serta pola makan sehat yang mengontrol asupan kalori."
"emboli","Hindari merokok."
"emboli","Berolahraga setidaknya 150 menit setiap minggu."
"emboli-paru","Nyeri dada atau punggung atas dengan rasa nyeri yang tajam, seperti ditusuk-tusuk, yang semakin memberat saat menarik napas."
"emboli-paru","Sesak napas, yang bisa timbul secara mendadak atau semakin memberat secara perlahan."
"emboli-paru","Batuk kering atau batuk darah."
"emboli-paru","Merasa pusing atau lemas."
"emboli-paru","Pingsan."
"emfisema","Sesak napas"
"emfisema","Napas cepat dan pendek"
"emfisema","Mudah lelah dengan aktivitas biasa"
"empiema","Sesak napas"
"empiema","Batuk kering"
"empiema","Demam"
"empiema","Produksi keringat yang berlebih"
"empiema","Nyeri dada saat bernapas, dengan kualitas nyeri menyerupai rasa tertusuk"
"empiema","Nyeri kepala"
"empiema","Kebingungan"
"empiema","Penurunan nafsu makan"
"endoftalmitis","Kelopak mata memerah"
"endoftalmitis","Mata terasa nyeri"
"endoftalmitis","Kornea mata tampak keruh"
"endoftalmitis","Bola mata serta area sekitarnya berwarna kemerahan"
"endoftalmitis","Mata sulit dibuka dan bila dipaksakan akan terasa sakit"
"endoftalmitis","Mata menjadi lebih sensitif dan silau pada cahaya"
"endoftalmitis","Sakit kepala yang hilang timbul karena aliran darah di sekitar jaringan mata mengalami hambatan akibat pergerakan bakteri di dalam jaringan mata"
"enosimania","Terdapat perasaan bahwa dirinya telah melakukan kesalahan atau memiliki rasa takut akan mendapat kritik"
"enosimania","Peningkatan frekuensi denyut jantung atau terdapatnya irama jantung yang tidak reguler"
"enosimania","Produksi keringat yang berlebih"
"enosimania","Peningkatan frekuensi pernapasan"
"enosimania","Sesak napas"
"enterobiasis","Memotong kuku yang sudah panjang dan kotor"
"enterobiasis","Selalu mencuci tangan sebelum makan"
"enterobiasis","Menjauhkan makanan dari debu"
"enterobiasis","Mencuci bersih dan rutin mengganti pakaian serta alas kasur"
"entropion","Rasa mengganjal pada mata"
"entropion","Mata merah"
"entropion","Rasa nyeri atau iritasi pada mata"
"entropion","Peningkatan sensitivitas mata terhadap cahaya atau angin"
"entropion","Mata berair (produksi air mata yang meningkat)"
"entropion","Adanya cairan dari mata dan pembentukan krusta pada mata"
"entropion","Penurunan daya lihat"
"faringitis","Menghindari berkontak dalam jarak dekat dengan penderita faringitis"
"faringitis","Menggunakan masker jika harus berada dalam jarak dekat dengan penderita faringitis"
"faringitis","Mencuci tangan dengan air mengalir dan sabun setiap akan makan dan setiap kali tangan akan berkontak dengan hidung"
"fenilketonuria","Disabilitas intelektual (sebelumnya dikenal dengan istilah retardasi mental)"
"fenilketonuria","Proses perkembangan yang lebih lambat dibandingkan dengan anak-anak lain seusianya"
"fenilketonuria","Kelainan perilaku, emosional, dan sosial"
"fenilketonuria","Gangguan jiwa"
"fenilketonuria","Gangguan neurologis, yang dapat berupa kejang"
"fenilketonuria","Hiperaktif"
"fenilketonuria","Kekuatan tulang rendah"
"fenilketonuria","Ruam pada kulit"
"fenilketonuria","Ukuran kepala yang kecil"
"feokromositoma","Tekanan darah tinggi"
"feokromositoma","Keringat yang berlebih"
"feokromositoma","Nyeri kepala"
"feokromositoma","Denyut jantung yang cepat"
"feokromositoma","Tremor"
"feokromositoma","Pucat pada wajah"
"feokromositoma","Sesak napas "
"fibrilasi-atrium","Jantung berdebar-debar, yang ditandai dengan adanya sensasi tidak nyaman dan jantung berdegup di dada"
"fibrilasi-atrium","Rasa lemah"
"fibrilasi-atrium","Menurunnya kemampuan untuk berolahraga"
"fibrilasi-atrium","Mudah lelah"
"fibrilasi-atrium","Rasa pusing"
"fibrilasi-atrium","Rasa bingung"
"fibrilasi-atrium","Sesak napas"
"fibrilasi-atrium","Nyeri dada"
"fibrilasi-ventrikel","Nyeri dada"
"fibrilasi-ventrikel","Denyut jantung yang cepat (takikardia)"
"fibrilasi-ventrikel","Rasa pusing"
"fibrilasi-ventrikel","Mual"
"fibrilasi-ventrikel","Sesak napas"
"fibrilasi-ventrikel","Penurunan kesadaran"
"filariasis","Demam berulang-ulang"
"filariasis","Pembengkakan kelenjar getah bening (daerah lipatan paha dan ketiak)"
"filariasis","Pembengkakan tungkai, lengan, payudara, dan alat kelamin"
"filariasis","Alat kelamin terlihat kemerahan dan terasa panas"
"filariasis","Nyeri otot"
"filariasis","Sakit kepala"
"filariasis","Mual"
"filariasis","Sensitif terhadap cahaya"
"fistula-ani","Nyeri dan bengkak di sekitar anus"
"fistula-ani","Adanya perdarahan dari anus"
"fistula-ani","Tercium adanya bau tajam atau tidak sedap di sekitar kulit anus"
"fistula-ani","Terbentuknya lubang di kulit dan muncul cairan atau feses dari lubang tersebut"
"fistula-ani","Kulit kemerahan dan terasa perih akibat iritasi"
"fisura-ani","Mengonsumsi serat dalam jumlah yang cukup (setidaknya 25–35 gram serat per hari)"
"fisura-ani","Mengonsumsi banyak air putih 1,5–2 liter per hari"
"fisura-ani","Menggunakan obat pelunak feses sesuai resep dokter"
"flek-hitam","Menghilangkan Flek Hitam di Wajah"
"flek-hitam","Bintik -Bintik di Wajah"
"flek-hitam","Gangguan siklus menstruasi akibat ujian"
"flek-hitam","Penyakit Syringoma"
"flek-hitam","Haid Berupa Flek"
"floaters","Penyebab dan Penanganan Floaters"
"floaters","Floaters"
"floaters","Bintik Hitam Melayang di Mata"
"floaters","Bintik Hitam Melayang di Mata"
"floaters","Floaters di Mata"
"flu-babi","demam"
"flu-babi","rasa mudah lelah"
"flu-babi","nyeri otot"
"flu-babi","kurangnya nafsu makan"
"flu-babi","sesak nafas dan batuk"
"flu-burung","Demam"
"flu-burung","Menggigil"
"flu-burung","Pilek"
"flu-burung","Batuk"
"flu-burung","Sakit tenggorokan"
"flu-burung","Nyeri sendi"
"flu-burung","Lemah"
"flu-burung","Diare"
"flu-burung","Mual dan muntah"
"flu-burung-atau-h1n1","Demam"
"flu-burung-atau-h1n1","Menggigil"
"flu-burung-atau-h1n1","Pilek"
"flu-burung-atau-h1n1","Batuk"
"flu-burung-atau-h1n1","Sakit tenggorokan"
"flu-burung-atau-h1n1","Nyeri sendi"
"flu-burung-atau-h1n1","Lemah"
"flu-burung-atau-h1n1","Diare"
"flu-burung-atau-h1n1","Mual dan muntah"
"flu-singapura","Lelah"
"flu-singapura","Dema"
"flu-singapura","Nyeri tenggorokan"
"flu-singapura","Ruam merah/ luka/ vesikel (bintik berisi cairan) muncul di mulut, tangan, dan kaki, kadang bokong"
"flu-singapura","Turunnya nafsu makan"
"gagal-ginjal-akut","Penderitanya mengeluh mual, dan muntah"
"gagal-ginjal-akut","Pembengkakan kaki atau pembengkakan yang menyeluruh"
"gagal-ginjal-akut","Penderita menunjukkan adanya nyeri pada bagian perut"
"gagal-ginjal-akut","Pada gangguan ginjal akibat dehidrasi penderita dapat menunjukkan tanda-tanda diare atau perdarahan aktif."
"gagal-ginjal-kronis","Mual"
"gagal-ginjal-kronis","Muntah"
"gagal-ginjal-kronis","Penurunan nafsu makan"
"gagal-ginjal-kronis","Kelelahan"
"gagal-ginjal-kronis","Gangguan tidur"
"gagal-ginjal-kronis","Perubahan frekuensi berkemih"
"gagal-ginjal-kronis","Penurunan konsentrasi"
"gagal-ginjal-kronis","Kram pada otot"
"gagal-ginjal-kronis","Pembengkakan pada kaki dan pergelangan kaki"
"gagal-ginjal-kronis","Gatal yang menetap"
"gagal-ginjal-kronis","Sesak napas"
"gagal-hati","Badan terlihat kuning, air seni berwarna seperti teh, dan kulit sering gatal akibat gangguan metabolisme bilirubin."
"gagal-hati","Tubuh dan tungkai kaki bengkak akibat hati tidak bisa memproduksi protein lagi"
"gagal-hati","Sulit tidur, bicara meracau, bahkan dapat terjadi penurunan kesadaran karena racun amonia yang tidak bisa dinetralkan oleh hati."
"gagal-hati","Payudara membesar dan telapak tangan memerah karena penumpukan hormon estrogen"
"gagal-hati","Gusi berdarah atau perdarahan saluran pencernaan karena hati tidak bisa memproduksi zat pembekuan darah."
"gagal-hati","Gangguan aliran darah yang menyebabkan penderita gagal hati mengalami muntah darah, buang air besar hitam, atau tampak kelokan pembuluh darah di sekitar pusar."
"gagal-hati","Gejala tidak khas seperti mudah lelah, nafsu makan turun, tubuh semakin kurus, atau rambut rontok."
"gagal-jantung","Sesak napas, yang terutama terjadi setelah melakukan aktivitas"
"gagal-jantung","Merasa lelah pada sebagian besar waktu dan mudah merasa lelah saat melakukan aktivitas"
"gagal-jantung","Bengkak pada kaki dan pergelangan kaki"
"gagal-jantung","Penurunan kemampuan untuk beraktivitas"
"gagal-jantung","Bengkak pada bagian perut"
"gagal-jantung","Penurunan nafsu makan dan rasa mual"
"gagal-jantung","Kesulitan berkonsentrasi"
"gagal-jantung","Peningkatan rasa ingin berkemih pada malam hari"
"gagal-napas","Sesak napas. Pada awal tahapan gagal napas, gejala yang dominan terlihat adalah sesak napas. Sesak napas ini terjadi akibat rendahnya kadar oksigen dan tingginya kadar karbondioksida dalam darah."
"gagal-napas","Bibir, kuku, dan kulit terlihat pucat. Rendahnya kadar oksigen menyebabkan bibir, kuku, dan kulit penderitanya terlihat pucat."
"gagal-napas","Penurunan kesadaran. Bila tidak segera tertangani, rendahnya kadar oksigen akan membuat otak tidak dapat bekerja dengan baik. Padahal otak merupakan pusat kesadaran. Itulah sebabnya bila tidak segera ditangani, pada akhirnya pusat kesadaran ini yang akan dikorbankan."
"gagal-napas","Irama jantung tidak teratur (aritmia). Kekurangan oksigen pada otak akan menyebabkan penurunan kesadaran, sedangkan pada jantung mengakibatkan ketidakteraturan irama jantung."
"gagal-napas-tipe-2","Sesak napas dan pucat. Sesak napas terjadi akibat rendahnya kadar oksigen dalam darah. Akibatnya kulit dan bibir serta kuku akan terlihat lebih pucat."
"gagal-napas-tipe-2","Napas cepat. Peningkatan frekuensi napas terjadi sebagai usaha tubuh dalam mengeluarkan karbondioksida yang berlebih di dalam darah."
"gagal-napas-tipe-2","Penurunan kesadaran. Bila tidak segera tertangani, rendahnya kadar oksigen akan membuat otak tidak dapat bekerja baik. Otak sendiri merupakan pusat kesadaran dan pada akhirnya pusat kesadaran ini yang akan dikorbankan."
"gagal-napas-tipe-2","Irama jantung tidak teratur (aritmia). Kekurangan oksigen pada otak akan menyebabkan penurunan kesadaran, sedangkan pada jantung mengakibatkan ketidakteraturan irama jantung."
"gangguan-bipolar","Sulit tidur"
"gangguan-bipolar","Terlihat terlalu percaya diri"
"gangguan-bipolar","Berbicara lebih cepat dari biasanya dan topik pembicaraanya mudah berganti"
"gangguan-bipolar","Sulit berkonsentrasi"
"gangguan-bipolar","Terlihat gelisah, lebih mudah marah pada orang lain"
"gangguan-bipolar","Berpenampilan mencolok dan cenderung menghamburkan uang"
"gangguan-bipolar","Membuat keputusan-keputusan mengejutkan"
"gangguan-bipolar","Bisa disertai dengan keyakinan yang salah (waham), misalnya merasa bahwa ia adalah orang paling hebat di dunia, meyakini bahwa ayahnya adalah presiden, dan sebagainya."
"gangguan-dismorfik-tubuh","Menghabiskan banyak waktu untuk mengamati wajah dan tubuhnya di cermin"
"gangguan-dismorfik-tubuh","Melakukan berbagai upaya untuk menutupi bagian tubuh yang dianggapnya cacat atau tidak simetris"
"gangguan-dismorfik-tubuh","Sering kali bertanya pada orang lain mengenai bagian tubuh si penderita untuk meyakinkan bahwa memang ada bagian tubuh yang tidak sempurna"
"gangguan-dismorfik-tubuh","Mengalami gangguan konsentrasi dalam sekolah atau pekerjaan akibat pikiran berlebihan terhadap tubuhnya"
"gangguan-dismorfik-tubuh","Melakukan operasi plastik atau berkonsultasi dengan dokter secara berulang-ulang untuk memperbaiki penampilannya"
"gangguan-elektrolit","Gangguan irama jantung, dapat berupa denyut jantung terlalu lambat (bradikardia), denyut jantung terlalu cepat (takikardia), atau denyut jantung tidak teratur."
"gangguan-elektrolit","Lemas dan mudah lelah"
"gangguan-elektrolit","Mual dan muntah"
"gangguan-elektrolit","Kejang"
"gangguan-elektrolit","Diare"
"gangguan-elektrolit","Sembelit"
"gangguan-elektrolit","Kram perut"
"gangguan-elektrolit","Kelemahan otot hingga tangan dan kaki jadi sulit digerakkan"
"gangguan-elektrolit","Sakit kepala"
"gangguan-elektrolit","Penurunan kesadaran, bahkan hingga tingkat koma"
"gangguan-elektrolit","Baal atau kesemutan"
"gangguan-makan-nokturnal","Episode mengonsumsi makanan atau minuman secara tidak terkendali yang sering terjadi, umumnya setiap malam."
"gangguan-makan-nokturnal","Kesadaran yang terganggu saat mempersiapkan dan mengonsumsi makanan."
"gangguan-makan-nokturnal","Sangat sedikit atau tidak ada sama sekali memori terkait perilaku tersebut keesokan harinya."
"gangguan-makan-nokturnal","Mengonsumsi makanan tinggi karbohidrat dan tinggi lemak, atau kombinasi makanan yang tidak biasa."
"gangguan-makan-nokturnal","Kemungkinan untuk mengonsumsi makanan yang tidak dapat dimakan atau beracun, seperti makanan beku, biji kopi, cairan pembersih, atau putung rokok."
"gangguan-makan-nokturnal","Kemungkinan untuk mengalami cedera atau terlibat dalam aktivitas persiapan makanan yang berbahaya."
"gangguan-makan-nokturnal","Tidak mudah terbangun atau teralihkan saat mengalami episode."
"gangguan-makan-nokturnal","Mengalami dampak negatif terhadap kesehatan dari pola makan pada malam hari."
"gangguan-metabolik","Nyeri di bagian perut"
"gangguan-metabolik","Lemas, letih, dan lesu"
"gangguan-metabolik","Penurunan berat badan"
"gangguan-metabolik","Kurangnya nafsu makan"
"gangguan-metabolik","Muntah"
"gangguan-pendengaran","kesulitan mendengar pembicaraan orang lain secara jelas, atau kesalahan mendengar. Hal ini terutama dapat dialami pada situasi ramai."
"gangguan-pendengaran","sering meminta orang mengulang pembicaraan."
"gangguan-pendengaran","mendengarkan musik atau TV lebih keras dari orang biasa."
"gangguan-pendengaran","kesulitan mendengarkan saat menggunakan HP atau telepon."
"gangguan-pendengaran","kesulitan mendengar jika orang berbicara tidak berhadapan (misalkan dari belakang Anda)."
"hairy-tongue","Perubahan bakteri dan jamur dalam mulut"
"hairy-tongue","Kebiasaan merokok"
"hairy-tongue","Konsumsi alkohol yang berlebihan"
"hairy-tongue","Penggunaan obat-obatan antibiotik"
"hairy-tongue","Pengunaan obat-obatan untuk menekan atau mengurangi aktivitas sistem kekebalan tubuh"
"hairy-tongue","Tingkat stres dan keadaan emosional"
"hairy-tongue","Radiasi"
"hairy-tongue","Penurunan aktivitas mulut (contohnya pada pasien rawat inap yang tidak mampu melakukan pembersihan gigi dan mulut dengan optimal)"
"hamil-anggur","Perdarahan dari vagina berwarna merah terang atau cokelat gelap pada trimester pertama."
"hamil-anggur","Mual dan muntah yang hebat."
"hamil-anggur","Terkadang, dapat keluar kista menyerupai anggur dari vagina."
"hamil-anggur","Rasa nyeri atau tekanan pada dasar panggul, yang cukup jarang dialami."
"hamil-anggur","Perkembangan rahim yang sangat cepat, melewati batas normal pada usia kehamilan tertentu."
"hamil-anggur","Peningkatan tekanan darah."
"hamil-anggur","Kista ovarium."
"hamil-anggur","Anemia."
"hamil-anggur","Peningkatan aktivitas kelenjar tiroid."
"harlequin-ichtyosis","Kulit: tampak menebal dengan sisik yang berukuran besar, mengilap, dan hiperketatotik. Sisik dipisahkan oleh fisura (celah) yang dalam dan kemerahan."
"harlequin-ichtyosis","Mata: ektopion (mata yang menonjol keluar) berat, menyebabkan kornea dan konjungtiva mudah terkena trauma."
"harlequin-ichtyosis","Telinga: telinga rata dan tidak memiliki lipatan retroaurikuler. Daun telinga mungkin berukuran kecil atau bahkan absen. Lubang telinga dapat tertutup sisik."
"harlequin-ichtyosis","Bibir: tarikan pada bibir menyebabkan bibir menganga, hal ini dapat menyebabkan kesulitan makan."
"harlequin-ichtyosis","Anggota gerak: ditutupi kulit yang menebal dan menyebabkan kontraktur fleksi. Pergerakan tungkai dapat terhambat atau bahkan absen."
"harlequin-ichtyosis","Disregulasi suhu tubuh: kulit yang menebal menghambat kerja kelenjar keringat dan pembuangan panas sehingga dapat muncul intoleransi terhadap panas dan anak mengalami hipertermia."
"harlequin-ichtyosis","Pernapasan: hambatan pada pergerakan ekspansi dada dapat menyebabkan hipoventilasi, distres nafas dan gagal nafas."
"harlequin-ichtyosis","Dapat terjadi dehidrasi berat karena kelebihan kehilangan cairan."
"harlequin-ichtyosis","Sistem saraf: dapat terjadi kejang akibat kelainan metabolik."
"heat-stroke","pingsan"
"heat-stroke","sakit kepala berdenyut"
"heat-stroke","pusing kepala"
"heat-stroke","kurang berkeringat"
"heat-stroke","kulit merah, panas, dan kering"
"heat-stroke","mual dan muntah"
"heat-stroke","otot lemah atau keram"
"heat-stroke","detak jantung yang cepat yang bisa saja lemah atau kuat"
"heat-stroke","pernapasan yang cepat dan dangkal"
"heat-stroke","perubahan perilaku seperti kebingungan, disorientasi"
"heat-stroke","kejang"
"heat-stroke","penurunan kesadaran atau koma"
"hemangioma","Pemberian kortikosteroid: obat ini dapat menghentikan pertumbuhan hemangioma dan mengurangi peradangan yang ditimbulkan."
"hemangioma","Beta blocker: krim beta blocker dapat mengecilkan hemangioma. Krim ini umumnya digunakan pada hemangioma yang mudah berdarah."
"hemangioma","Laser atau operasi: pengobatan ini bertujuan untuk mengangkat hemangioma."
"hematoma","Memar"
"hematoma","Hematom"
"hematoma","Hematom"
"hematoma","Perbedaan Bengkak Akibat Operasi Plastik dan Penganiayaan"
"hematoma","Kenali Komplikasi Operasi Plastik yang Dijalani Ratna Sarumpaet"
"hematuria","Minum dalam jumlah yang cukup (1,5–2 liter per hari)"
"hematuria","Hindari paparan asam rokok yang dapat membuat seseorang lebih rentan terhadap kanker"
"hematuria","Hindari paparan zat kimia yang tidak aman, misalnya minum air yang mengandung arsen atau konsumsi suplemen yang tak diketahui jelas kandungannya, karena dapat meningkatkan risiko kanker kandung kencing."
"hemofilia","Hemofilia ringan, jumlah faktor pembekuan penderita berkisar antara lima hingga lima puluh persen."
"hemofilia","Hemofilia sedang, penderita memiliki faktor pembekuan satu sampai lima persen faktor pembekuan"
"hemofilia","Hemofilia berat, jumlah faktor pembekuan kurang dari satu persen"
"henti-jantung-mendadak","Perbanyak konsumsi serat"
"henti-jantung-mendadak","Hindari makanan berlemak. Bila hendak mengonsumsi makanan hewani, pilihlah yang proteinnya tinggi seperti ikan dan ayam tanpa kulit."
"henti-jantung-mendadak","Lakukan aktivitas fisik seperti jogging, jalan cepat, berenang, atau bersepeda sebanyak 5 kali seminggu dengan durasi 30 menit."
"henti-jantung-mendadak","Hindari rokok dan paparan asap rokok."
"henti-jantung-mendadak","Turunkan berat badan bila mengalami kelebihan berat badan atau obesitas."
"henti-jantung-mendadak","Bila mengalami hipertensi, diabetes, atau kolesterol tinggi, diskusikan pengobatannya dengan dokter, agar tekanan darah, gula darah, dan kadar kolesterol terkontrol dengan baik."
"hepatitis-a","Merasa letih"
"hepatitis-a","Nyeri sendi dan otot"
"hepatitis-a","Demam ringan, biasanya tidak lebih dari 39° C"
"hepatitis-a","Hilang nafsu makan"
"hepatitis-a","Mual"
"hepatitis-a","Merasa nyeri pada perut kanan atas"
"hepatitis-a","Sakit kepala, sakit tenggorokan, dan batuk"
"hepatitis-a","Sembelit atau malah mengalami diare"
"hepatitis-a","Biduran"
"hepatitis-b","Gunakan kondom saat berhubungan seksual dengan pasangan"
"hepatitis-b","Memberitahu pasangan untuk melakukan tes hepatitis"
"hepatitis-b","Tidak berbagi jarum suntik, pencukur, atau sikat gigi"
"hepatitis-c","Nyeri pada otot"
"hepatitis-c","Demam"
